num_bikes_disabled,num_scooters_available,num_docks_available,num_docks_disabled,is_installed,is_renting,num_bikes_available,num_scooters_unavailable,num_ebikes_available,station_id,is_returning,timestamp,n_classic,n_electric,n_scooters,is_no_classic,is_no_docks,is_problem_station,name,lat,lon,capacity,is_public_rack
0,0.0,6,0,1,1,5,0.0,2,a3ae78ab-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,3,2,0,False,False,False,Warren Park East,42.00454962194,-87.6806661451,11,False
1,0.0,6,0,1,1,12,0.0,7,a3aad436-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,5,7,0,False,False,False,Burling St & Diversey Pkwy,41.93314,-87.64776,19,False
1,0.0,6,0,1,1,12,0.0,7,a3aad436-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:48 PM,5,7,0,False,False,False,Burling St & Diversey Pkwy,41.93314,-87.64776,19,False
1,0.0,6,0,1,1,12,0.0,7,a3aad436-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:52 PM,5,7,0,False,False,False,Burling St & Diversey Pkwy,41.93314,-87.64776,19,False
1,0.0,6,0,1,1,12,0.0,7,a3aad436-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,5,7,0,False,False,False,Burling St & Diversey Pkwy,41.93314,-87.64776,19,False
1,0.0,8,0,1,1,2,0.0,0,a3acdff9-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,2,0,0,False,False,False,Halsted St & 69th St,41.76906172032,-87.6446135779,11,False
1,0.0,8,0,1,1,2,0.0,0,a3acdff9-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:48 PM,2,0,0,False,False,False,Halsted St & 69th St,41.76906172032,-87.6446135779,11,False
1,0.0,8,0,1,1,2,0.0,0,a3acdff9-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,2,0,0,False,False,False,Halsted St & 69th St,41.76906172032,-87.6446135779,11,False
1,0.0,8,0,1,1,2,0.0,0,a3acdff9-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,2,0,0,False,False,False,Halsted St & 69th St,41.76906172032,-87.6446135779,11,False
0,0.0,6,0,1,1,9,0.0,5,d6456ded-180b-4d6e-b020-3aa80bce5c2c,1,11/16/2023 08:40 PM,4,5,0,False,False,False,Summit Ave & 86th St,41.737848476733404,-87.64489978551863,15,False
0,0.0,6,0,1,1,9,0.0,5,d6456ded-180b-4d6e-b020-3aa80bce5c2c,1,11/16/2023 08:48 PM,4,5,0,False,False,False,Summit Ave & 86th St,41.737848476733404,-87.64489978551863,15,False
0,0.0,6,0,1,1,9,0.0,5,d6456ded-180b-4d6e-b020-3aa80bce5c2c,1,11/16/2023 08:52 PM,4,5,0,False,False,False,Summit Ave & 86th St,41.737848476733404,-87.64489978551863,15,False
0,0.0,6,0,1,1,9,0.0,5,d6456ded-180b-4d6e-b020-3aa80bce5c2c,1,11/16/2023 08:54 PM,4,5,0,False,False,False,Summit Ave & 86th St,41.737848476733404,-87.64489978551863,15,False
0,0.0,7,0,1,1,4,0.0,3,a3a6de38-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,1,3,0,False,False,False,Claremont Ave & Hirsch St,41.907781,-87.685854,11,False
0,0.0,7,0,1,1,4,0.0,3,a3a6de38-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:47 PM,1,3,0,False,False,False,Claremont Ave & Hirsch St,41.907781,-87.685854,11,False
0,0.0,7,0,1,1,4,0.0,3,a3a6de38-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:52 PM,1,3,0,False,False,False,Claremont Ave & Hirsch St,41.907781,-87.685854,11,False
0,0.0,7,0,1,1,4,0.0,3,a3a6de38-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,1,3,0,False,False,False,Claremont Ave & Hirsch St,41.907781,-87.685854,11,False
1,0.0,9,0,1,1,5,0.0,1,a3a84ab4-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,4,1,0,False,False,False,Sangamon St & Washington Blvd,41.883165,-87.6511,15,False
1,0.0,9,0,1,1,5,0.0,1,a3a84ab4-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:46 PM,4,1,0,False,False,False,Sangamon St & Washington Blvd,41.883165,-87.6511,15,False
1,0.0,9,0,1,1,5,0.0,1,a3a84ab4-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,4,1,0,False,False,False,Sangamon St & Washington Blvd,41.883165,-87.6511,15,False
1,0.0,9,0,1,1,5,0.0,1,a3a84ab4-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,4,1,0,False,False,False,Sangamon St & Washington Blvd,41.883165,-87.6511,15,False
0,0.0,7,0,1,1,16,0.0,6,a3aa7897-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,10,6,0,False,False,False,Elston Ave & Wabansia Ave,41.912919,-87.664169,23,False
0,0.0,7,0,1,1,16,0.0,6,a3aa7897-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:46 PM,10,6,0,False,False,False,Elston Ave & Wabansia Ave,41.912919,-87.664169,23,False
0,0.0,8,0,1,1,15,0.0,5,a3aa7897-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:52 PM,10,5,0,False,False,False,Elston Ave & Wabansia Ave,41.912919,-87.664169,23,False
0,0.0,8,0,1,1,15,0.0,5,a3aa7897-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:55 PM,10,5,0,False,False,False,Elston Ave & Wabansia Ave,41.912919,-87.664169,23,False
3,0.0,8,0,1,1,3,0.0,0,aea853ed-c70c-4b1b-a7a8-d33869d8d58d,1,11/16/2023 08:40 PM,3,0,0,False,False,False,Major Taylor Trail & 115th St,41.68493159519296,-87.6452887058258,15,False
3,0.0,8,0,1,1,3,0.0,0,aea853ed-c70c-4b1b-a7a8-d33869d8d58d,1,11/16/2023 08:47 PM,3,0,0,False,False,False,Major Taylor Trail & 115th St,41.68493159519296,-87.6452887058258,15,False
3,0.0,8,0,1,1,3,0.0,0,aea853ed-c70c-4b1b-a7a8-d33869d8d58d,1,11/16/2023 08:52 PM,3,0,0,False,False,False,Major Taylor Trail & 115th St,41.68493159519296,-87.6452887058258,15,False
3,0.0,8,0,1,1,3,0.0,0,aea853ed-c70c-4b1b-a7a8-d33869d8d58d,1,11/16/2023 08:54 PM,3,0,0,False,False,False,Major Taylor Trail & 115th St,41.68493159519296,-87.6452887058258,15,False
0,0.0,18,0,1,1,13,0.0,6,a3a50991-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,7,6,0,False,False,False,Financial Pl & Ida B Wells Dr,41.8750236280333,-87.6330940425396,31,False
0,0.0,18,0,1,1,13,0.0,6,a3a50991-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:46 PM,7,6,0,False,False,False,Financial Pl & Ida B Wells Dr,41.8750236280333,-87.6330940425396,31,False
0,0.0,18,0,1,1,13,0.0,6,a3a50991-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:52 PM,7,6,0,False,False,False,Financial Pl & Ida B Wells Dr,41.8750236280333,-87.6330940425396,31,False
0,0.0,18,0,1,1,13,0.0,6,a3a50991-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,7,6,0,False,False,False,Financial Pl & Ida B Wells Dr,41.8750236280333,-87.6330940425396,31,False
0,0.0,5,0,1,1,10,0.0,2,a3a9309d-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,8,2,0,False,False,False,Clarendon Ave & Leland Ave,41.967968,-87.650001,15,False
0,0.0,5,0,1,1,10,0.0,2,a3a9309d-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:47 PM,8,2,0,False,False,False,Clarendon Ave & Leland Ave,41.967968,-87.650001,15,False
0,0.0,5,0,1,1,10,0.0,2,a3a9309d-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:52 PM,8,2,0,False,False,False,Clarendon Ave & Leland Ave,41.967968,-87.650001,15,False
0,0.0,5,0,1,1,10,0.0,2,a3a9309d-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,8,2,0,False,False,False,Clarendon Ave & Leland Ave,41.967968,-87.650001,15,False
0,0.0,14,0,1,1,1,0.0,0,a3a4499f-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,1,0,0,False,False,False,Michigan Ave & Ida B Wells Dr,41.876243,-87.624426,15,False
0,0.0,14,0,1,1,1,0.0,0,a3a4499f-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:48 PM,1,0,0,False,False,False,Michigan Ave & Ida B Wells Dr,41.876243,-87.624426,15,False
0,0.0,14,0,1,1,1,0.0,0,a3a4499f-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,1,0,0,False,False,False,Michigan Ave & Ida B Wells Dr,41.876243,-87.624426,15,False
0,0.0,14,0,1,1,1,0.0,0,a3a4499f-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,1,0,0,False,False,False,Michigan Ave & Ida B Wells Dr,41.876243,-87.624426,15,False
3,0.0,3,0,1,1,13,0.0,1,a3a51934-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,12,1,0,False,False,False,Carpenter St & Huron St,41.894556,-87.653449,19,False
3,0.0,3,0,1,1,13,0.0,1,a3a51934-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:48 PM,12,1,0,False,False,False,Carpenter St & Huron St,41.894556,-87.653449,19,False
3,0.0,3,0,1,1,13,0.0,1,a3a51934-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,12,1,0,False,False,False,Carpenter St & Huron St,41.894556,-87.653449,19,False
3,0.0,3,0,1,1,13,0.0,1,a3a51934-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,12,1,0,False,False,False,Carpenter St & Huron St,41.894556,-87.653449,19,False
0,0.0,2,0,1,1,10,0.0,3,13820eba-039d-4231-9228-005ab0f4e451,1,11/16/2023 08:40 PM,7,3,0,False,False,False,Bissell St & Armitage Ave*,41.9182955629354,-87.65218332409859,15,False
0,0.0,2,0,1,1,10,0.0,3,13820eba-039d-4231-9228-005ab0f4e451,1,11/16/2023 08:46 PM,7,3,0,False,False,False,Bissell St & Armitage Ave*,41.9182955629354,-87.65218332409859,15,False
0,0.0,3,0,1,1,10,0.0,2,13820eba-039d-4231-9228-005ab0f4e451,1,11/16/2023 08:53 PM,8,2,0,False,False,False,Bissell St & Armitage Ave*,41.9182955629354,-87.65218332409859,15,False
0,0.0,3,0,1,1,10,0.0,2,13820eba-039d-4231-9228-005ab0f4e451,1,11/16/2023 08:55 PM,8,2,0,False,False,False,Bissell St & Armitage Ave*,41.9182955629354,-87.65218332409859,15,False
1,12.0,1,0,1,1,1,0.0,1,a3a5b9d3-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,0,1,12,True,False,True,Damen Ave & Cullerton St,41.854966518753926,-87.67569959163664,15,False
1,12.0,1,0,1,1,1,0.0,1,a3a5b9d3-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:47 PM,0,1,12,True,False,True,Damen Ave & Cullerton St,41.854966518753926,-87.67569959163664,15,False
1,12.0,1,0,1,1,1,0.0,1,a3a5b9d3-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:52 PM,0,1,12,True,False,True,Damen Ave & Cullerton St,41.854966518753926,-87.67569959163664,15,False
1,12.0,1,0,1,1,1,0.0,1,a3a5b9d3-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,0,1,12,True,False,True,Damen Ave & Cullerton St,41.854966518753926,-87.67569959163664,15,False
0,0.0,10,0,1,1,5,0.0,1,a3ac4024-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,4,1,0,False,False,False,Sheridan Rd & Greenleaf Ave,42.01058656284,-87.6624120948,15,False
0,0.0,10,0,1,1,5,0.0,1,a3ac4024-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:48 PM,4,1,0,False,False,False,Sheridan Rd & Greenleaf Ave,42.01058656284,-87.6624120948,15,False
0,0.0,10,0,1,1,5,0.0,1,a3ac4024-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:52 PM,4,1,0,False,False,False,Sheridan Rd & Greenleaf Ave,42.01058656284,-87.6624120948,15,False
0,0.0,10,0,1,1,5,0.0,1,a3ac4024-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,4,1,0,False,False,False,Sheridan Rd & Greenleaf Ave,42.01058656284,-87.6624120948,15,False
0,0.0,3,0,1,1,4,0.0,1,a3ade7de-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,3,1,0,False,False,False,Millard Ave & 26th St,41.84453112462163,-87.71592199802399,7,False
0,0.0,3,0,1,1,4,0.0,1,a3ade7de-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:47 PM,3,1,0,False,False,False,Millard Ave & 26th St,41.84453112462163,-87.71592199802399,7,False
0,0.0,3,0,1,1,4,0.0,1,a3ade7de-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,3,1,0,False,False,False,Millard Ave & 26th St,41.84453112462163,-87.71592199802399,7,False
0,0.0,3,0,1,1,4,0.0,1,a3ade7de-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,3,1,0,False,False,False,Millard Ave & 26th St,41.84453112462163,-87.71592199802399,7,False
0,5.0,18,0,1,1,8,0.0,1,a3a523a6-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,7,1,5,False,False,False,Clark St & Armitage Ave,41.918306,-87.636282,31,False
0,3.0,21,0,1,1,7,0.0,0,a3a523a6-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:48 PM,7,0,3,False,False,False,Clark St & Armitage Ave,41.918306,-87.636282,31,False
0,4.0,20,0,1,1,7,0.0,0,a3a523a6-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,7,0,4,False,False,False,Clark St & Armitage Ave,41.918306,-87.636282,31,False
0,4.0,20,0,1,1,7,0.0,0,a3a523a6-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,7,0,4,False,False,False,Clark St & Armitage Ave,41.918306,-87.636282,31,False
2,5.0,13,0,1,1,5,1.0,1,a3aacf29-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,4,1,5,False,False,False,Halsted St & Clybourn Ave,41.909668,-87.648128,27,False
2,4.0,12,0,1,1,7,1.0,1,a3aacf29-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:48 PM,6,1,4,False,False,False,Halsted St & Clybourn Ave,41.909668,-87.648128,27,False
2,4.0,12,0,1,1,7,1.0,1,a3aacf29-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,6,1,4,False,False,False,Halsted St & Clybourn Ave,41.909668,-87.648128,27,False
2,4.0,12,0,1,1,7,1.0,1,a3aacf29-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,6,1,4,False,False,False,Halsted St & Clybourn Ave,41.909668,-87.648128,27,False
1,0.0,20,0,1,1,2,0.0,0,a3a4b164-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,2,0,0,False,False,False,Clinton St & Tilden St,41.875885,-87.640795,23,False
1,0.0,20,0,1,1,2,0.0,0,a3a4b164-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:48 PM,2,0,0,False,False,False,Clinton St & Tilden St,41.875885,-87.640795,23,False
1,0.0,19,0,1,1,3,0.0,1,a3a4b164-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,2,1,0,False,False,False,Clinton St & Tilden St,41.875885,-87.640795,23,False
1,0.0,19,0,1,1,3,0.0,1,a3a4b164-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,2,1,0,False,False,False,Clinton St & Tilden St,41.875885,-87.640795,23,False
0,2.0,5,0,1,1,15,0.0,3,a3a4b693-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,12,3,2,False,False,False,Damen Ave & Pierce Ave,41.9093960065,-87.6776919292,23,False
0,2.0,5,0,1,1,15,0.0,3,a3a4b693-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:47 PM,12,3,2,False,False,False,Damen Ave & Pierce Ave,41.9093960065,-87.6776919292,23,False
0,2.0,5,0,1,1,15,0.0,3,a3a4b693-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,12,3,2,False,False,False,Damen Ave & Pierce Ave,41.9093960065,-87.6776919292,23,False
0,2.0,5,0,1,1,15,0.0,3,a3a4b693-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,12,3,2,False,False,False,Damen Ave & Pierce Ave,41.9093960065,-87.6776919292,23,False
0,0.0,5,0,1,1,6,0.0,1,8a677aec-442b-47b8-aff7-50852e1d26c0,1,11/16/2023 08:40 PM,5,1,0,False,False,False,Kedzie Ave & 110th St,41.69239474587557,-87.70096063613892,11,False
0,0.0,5,0,1,1,6,0.0,1,8a677aec-442b-47b8-aff7-50852e1d26c0,1,11/16/2023 08:46 PM,5,1,0,False,False,False,Kedzie Ave & 110th St,41.69239474587557,-87.70096063613892,11,False
0,0.0,5,0,1,1,6,0.0,1,8a677aec-442b-47b8-aff7-50852e1d26c0,1,11/16/2023 08:52 PM,5,1,0,False,False,False,Kedzie Ave & 110th St,41.69239474587557,-87.70096063613892,11,False
0,0.0,5,0,1,1,6,0.0,1,8a677aec-442b-47b8-aff7-50852e1d26c0,1,11/16/2023 08:55 PM,5,1,0,False,False,False,Kedzie Ave & 110th St,41.69239474587557,-87.70096063613892,11,False
1,0.0,6,0,1,1,4,0.0,3,a3a80009-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,1,3,0,False,False,False,Wells St & 19th St,41.856802,-87.633879,11,False
1,0.0,4,0,1,1,6,0.0,3,a3a80009-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:48 PM,3,3,0,False,False,False,Wells St & 19th St,41.856802,-87.633879,11,False
1,0.0,4,0,1,1,6,0.0,3,a3a80009-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,3,3,0,False,False,False,Wells St & 19th St,41.856802,-87.633879,11,False
1,0.0,4,0,1,1,6,0.0,3,a3a80009-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,3,3,0,False,False,False,Wells St & 19th St,41.856802,-87.633879,11,False
1,1.0,0,0,1,1,17,0.0,5,a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,12,5,1,False,True,True,Aberdeen St & Monroe St,41.880419,-87.655519,19,False
1,1.0,0,0,1,1,17,0.0,5,a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:46 PM,12,5,1,False,True,True,Aberdeen St & Monroe St,41.880419,-87.655519,19,False
1,1.0,0,0,1,1,17,0.0,5,a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,12,5,1,False,True,True,Aberdeen St & Monroe St,41.880419,-87.655519,19,False
1,1.0,0,0,1,1,17,0.0,5,a3a4e4e3-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:55 PM,12,5,1,False,True,True,Aberdeen St & Monroe St,41.880419,-87.655519,19,False
0,0.0,2,0,1,1,13,0.0,4,a3af40f1-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,9,4,0,False,False,False,Winchester (Ravenswood) Ave & Balmoral Ave,41.979762,-87.67753,15,False
0,0.0,2,0,1,1,13,0.0,4,a3af40f1-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:46 PM,9,4,0,False,False,False,Winchester (Ravenswood) Ave & Balmoral Ave,41.979762,-87.67753,15,False
0,0.0,2,0,1,1,13,0.0,4,a3af40f1-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:52 PM,9,4,0,False,False,False,Winchester (Ravenswood) Ave & Balmoral Ave,41.979762,-87.67753,15,False
0,0.0,2,0,1,1,13,0.0,4,a3af40f1-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:55 PM,9,4,0,False,False,False,Winchester (Ravenswood) Ave & Balmoral Ave,41.979762,-87.67753,15,False
1,1.0,12,0,1,1,1,0.0,0,a3b35e21-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,1,0,1,False,False,False,Orleans St & Chestnut St (NEXT Apts),41.898203,-87.637536,15,False
1,1.0,12,0,1,1,1,0.0,0,a3b35e21-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:46 PM,1,0,1,False,False,False,Orleans St & Chestnut St (NEXT Apts),41.898203,-87.637536,15,False
1,0.0,14,0,1,1,0,0.0,0,a3b35e21-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,0,0,0,True,False,True,Orleans St & Chestnut St (NEXT Apts),41.898203,-87.637536,15,False
1,0.0,14,0,1,1,0,0.0,0,a3b35e21-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:54 PM,0,0,0,True,False,True,Orleans St & Chestnut St (NEXT Apts),41.898203,-87.637536,15,False
0,0.0,8,0,1,1,7,0.0,3,a3afcd70-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:41 PM,4,3,0,False,False,False,Drake Ave & Addison St,41.947326,-87.717582,15,False
0,0.0,8,0,1,1,7,0.0,3,a3afcd70-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:47 PM,4,3,0,False,False,False,Drake Ave & Addison St,41.947326,-87.717582,15,False
0,0.0,8,0,1,1,7,0.0,3,a3afcd70-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,4,3,0,False,False,False,Drake Ave & Addison St,41.947326,-87.717582,15,False
0,0.0,8,0,1,1,7,0.0,3,a3afcd70-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:55 PM,4,3,0,False,False,False,Drake Ave & Addison St,41.947326,-87.717582,15,False
1,0.0,2,0,1,1,11,0.0,3,a3b305e7-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:41 PM,8,3,0,False,False,False,Chicago Ave & Sheridan Rd,42.050491,-87.677821,15,False
1,0.0,2,0,1,1,11,0.0,3,a3b305e7-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:47 PM,8,3,0,False,False,False,Chicago Ave & Sheridan Rd,42.050491,-87.677821,15,False
1,0.0,2,0,1,1,11,0.0,3,a3b305e7-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,8,3,0,False,False,False,Chicago Ave & Sheridan Rd,42.050491,-87.677821,15,False
1,0.0,2,0,1,1,11,0.0,3,a3b305e7-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:55 PM,8,3,0,False,False,False,Chicago Ave & Sheridan Rd,42.050491,-87.677821,15,False
0,,35,0,1,1,0,,0,a3a9d00a-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:41 PM,0,0,0,True,False,True,LaSalle St & Jackson Blvd,41.878166,-87.631929,35,False
0,,35,0,1,1,0,,0,a3a9d00a-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:48 PM,0,0,0,True,False,True,LaSalle St & Jackson Blvd,41.878166,-87.631929,35,False
0,,35,0,1,1,0,,0,a3a9d00a-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,0,0,0,True,False,True,LaSalle St & Jackson Blvd,41.878166,-87.631929,35,False
0,,35,0,1,1,0,,0,a3a9d00a-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:55 PM,0,0,0,True,False,True,LaSalle St & Jackson Blvd,41.878166,-87.631929,35,False
2,0.0,13,0,1,1,4,0.0,2,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:41 PM,2,2,0,False,False,False,Ellis Ave & 58th St,41.788746,-87.601334,19,False
2,0.0,13,0,1,1,4,0.0,2,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:47 PM,2,2,0,False,False,False,Ellis Ave & 58th St,41.788746,-87.601334,19,False
2,0.0,13,0,1,1,4,0.0,2,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,2,2,0,False,False,False,Ellis Ave & 58th St,41.788746,-87.601334,19,False
2,0.0,13,0,1,1,4,0.0,2,a3aabfe3-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:55 PM,2,2,0,False,False,False,Ellis Ave & 58th St,41.788746,-87.601334,19,False
1,1.0,6,0,1,1,7,0.0,2,a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,5,2,1,False,False,False,Calumet Ave & 21st St,41.85418424947,-87.6191537415,15,False
1,1.0,6,0,1,1,7,0.0,2,a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:47 PM,5,2,1,False,False,False,Calumet Ave & 21st St,41.85418424947,-87.6191537415,15,False
1,1.0,6,0,1,1,7,0.0,2,a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,5,2,1,False,False,False,Calumet Ave & 21st St,41.85418424947,-87.6191537415,15,False
1,1.0,6,0,1,1,7,0.0,2,a3ac8dfb-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:55 PM,5,2,1,False,False,False,Calumet Ave & 21st St,41.85418424947,-87.6191537415,15,False
5,0.0,31,0,1,1,18,0.0,2,a3a53324-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,16,2,0,False,False,False,Field Museum,41.865312,-87.617867,55,False
5,0.0,31,0,1,1,18,0.0,2,a3a53324-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:47 PM,16,2,0,False,False,False,Field Museum,41.865312,-87.617867,55,False
5,0.0,31,0,1,1,18,0.0,2,a3a53324-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,16,2,0,False,False,False,Field Museum,41.865312,-87.617867,55,False
5,0.0,31,0,1,1,18,0.0,2,a3a53324-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:55 PM,16,2,0,False,False,False,Field Museum,41.865312,-87.617867,55,False
1,0.0,3,0,1,1,12,0.0,3,a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:40 PM,8,3,0,False,False,False,Orleans St & Elm St,41.902924,-87.637715,15,False
1,0.0,3,0,1,1,11,0.0,3,a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:46 PM,8,3,0,False,False,False,Orleans St & Elm St,41.902924,-87.637715,15,False
1,0.0,3,0,1,1,11,0.0,3,a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:53 PM,8,3,0,False,False,False,Orleans St & Elm St,41.902924,-87.637715,15,False
1,0.0,3,0,1,1,11,0.0,3,a3a3d6f0-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:55 PM,8,3,0,False,False,False,Orleans St & Elm St,41.902924,-87.637715,15,False
1,5.0,0,0,1,1,8,1.0,4,a3a74947-a135-11e9-9cda-0a87ae2ba916,1,11/16/2023 08:41 PM,4,4,5,False,True,True,Ritchie Ct & Banks St,41.906866,-87.626217,15,False
